"Label","site_id","Ecosystem","GAP_No","WeatherFolder","X_WGS84","Y_WGS84","ELEV_m","ASPECT","SLOPE","Include_YN"
"MS1_sbs_1052_5454",1052,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1052_5454_data_42.6875_-106.5625",-106.517755341,42.7312869568,1893,204,7,1
"MS1_sbs_1053_5455",1053,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-110.379010518,42.3540884131,2534,148,9,0
"MS1_sbs_1054_5257",1054,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1054_5257_data_42.3125_-110.1875",-110.233761346,42.3634313601,2163,28,8,1
"MS1_sbs_1055_5257",1055,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.691956996,42.4155900749,2150,92,3,0
"MS1_sbs_1056_5454",1056,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1056_5454_data_42.8125_-105.3125",-105.257333544,42.8012031401,1617,86,0,1
"MS1_sbs_1057_5455",1057,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-113.780601425,41.9007205502,2111,96,21,0
"MS1_sbs_1058_5257",1058,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.512953609,41.4817598679,1770,11,1,0
"MS1_sbs_1059_5454",1059,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-116.596227861,41.4676611352,1717,305,2,0
"MS1_sbs_1060_5455",1060,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.042838779,41.5505686284,2219,173,11,0
"MS1_sbs_1061_5257",1061,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.785495522,42.3790548431,2150,174,1,0
"MS1_sbs_1062_5455",1062,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-110.691189508,42.2770389533,2693,300,19,0
"MS1_sbs_1063_5257",1063,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1063_5257_data_41.4375_-116.8125",-116.793750591,41.4243021216,1731,81,1,1
"MS1_sbs_1064_5257",1064,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1064_5257_data_41.8125_-114.1875",-114.19266701,41.8237260923,1646,301,3,1
"MS1_sbs_1065_5454",1065,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1065_5454_data_42.6875_-106.0625",-106.031529582,42.7168097773,1735,85,7,1
"MS1_sbs_1066_5257",1066,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-120.216795495,40.8029050639,1623,307,1,0
"MS1_sbs_1067_5257",1067,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-119.374304597,40.9595863906,1373,68,8,0
"MS1_sbs_1068_5454",1068,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-105.714232185,42.7311942228,1934,271,3,0
"MS1_sbs_1069_5455",1069,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1069_5455_data_41.5625_-116.0625",-116.034418213,41.5329875956,2173,336,8,1
"MS1_sbs_1070_5454",1070,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1070_5454_data_42.5625_-107.9375",-107.966615112,42.5410909368,1944,-1,0,1
"MS1_sbs_1071_5257",1071,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1071_5257_data_41.3125_-117.0625",-117.051980847,41.3666313166,1695,291,9,1
"MS1_sbs_1072_5257",1072,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.2633702,41.7925715807,1730,15,1,0
"MS1_sbs_1073_5454",1073,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-106.548648707,42.6545076762,1657,315,3,0
"MS1_sbs_1074_5454",1074,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1074_5454_data_42.5625_-107.8125",-107.831365788,42.5408090983,2051,307,4,1
"MS1_sbs_1075_5455",1075,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.599805201,41.4198725357,1923,6,10,0
"MS1_sbs_1076_5257",1076,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.499760376,42.0183251197,1580,-1,0,0
"MS1_sbs_1077_5454",1077,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1077_5454_data_42.8125_-104.8125",-104.864839581,42.7662292069,1573,344,1,1
"MS1_sbs_1078_5455",1078,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-115.547477039,41.57869457,1924,73,1,0
"MS1_sbs_1079_5454",1079,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1079_5454_data_42.4375_-108.4375",-108.440754111,42.4660558611,2208,4,4,1
"MS1_sbs_1080_5257",1080,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1080_5257_data_41.9375_-112.5625",-112.624313787,41.9910340589,1550,343,4,1
"MS1_sbs_1081_5257",1081,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.625743666,41.058917693,1401,345,4,0
"MS1_sbs_1082_5455",1082,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1082_5455_data_42.1875_-110.9375",-110.966561077,42.1915081361,2302,338,3,1
"MS1_sbs_1083_5454",1083,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1083_5454_data_42.5625_-107.6875",-107.693956488,42.525438798,1898,-1,0,1
"MS1_sbs_1084_5455",1084,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-115.583656112,41.5599618867,2004,98,7,0
"MS1_sbs_1085_5257",1085,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1085_5257_data_40.6875_-120.4375",-120.498539667,40.6959141364,1550,225,4,1
"MS1_sbs_1086_5257",1086,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-112.098981658,42.0475812972,1754,70,27,0
"MS1_sbs_1087_5454",1087,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-105.084965156,42.7278541627,1508,323,2,0
"MS1_sbs_1088_5455",1088,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-113.936070567,41.7984164991,2067,113,15,0
"MS1_sbs_1089_5257",1089,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1089_5257_data_41.4375_-116.1875",-116.151800992,41.4652637191,1762,253,4,1
"MS1_sbs_1090_5455",1090,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1090_5455_data_41.5625_-115.4375",-115.438670991,41.5748999013,2006,3,4,1
"MS1_sbs_1091_5455",1091,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.989802779,41.3239874982,2154,205,8,0
"MS1_sbs_1092_5454",1092,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-107.707382212,42.5085414623,1909,-1,0,0
"MS1_sbs_1093_5454",1093,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1093_5454_data_42.4375_-108.9375",-108.905336723,42.3912386409,2320,302,11,1
"MS1_sbs_1094_5454",1094,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-110.867937976,42.1787885273,2031,14,1,0
"MS1_sbs_1095_5455",1095,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1095_5455_data_41.4375_-115.9375",-115.930476994,41.4819843781,2091,180,4,1
"MS1_sbs_1096_5455",1096,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1096_5455_data_41.4375_-116.5625",-116.561724319,41.3788820548,2029,291,10,1
"MS1_sbs_1097_5257",1097,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-120.550687138,40.6548624234,1688,73,18,0
"MS1_sbs_1098_5257",1098,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.966155435,41.6207434375,1926,98,6,0
"MS1_sbs_1099_5454",1099,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1099_5454_data_42.6875_-105.3125",-105.319824933,42.6767087652,1469,144,0,1
"MS1_sbs_1100_5257",1100,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1100_5257_data_41.0625_-118.5625",-118.504758655,41.0294508925,1819,264,8,1
"MS1_sbs_1101_5455",1101,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-115.082595773,41.5893273902,2203,349,17,0
"MS1_sbs_1102_5454",1102,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1102_5454_data_41.6875_-114.6875",-114.673419453,41.6450131523,1944,3,4,1
"MS1_sbs_1103_5257",1103,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.377975661,41.8258286078,1745,215,2,0
"MS1_sbs_1104_5454",1104,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1104_5454_data_42.5625_-107.0625",-107.117818714,42.5191540958,1806,121,1,1
"MS1_sbs_1105_5455",1105,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-115.751906855,41.4708208511,1962,6,9,0
"MS1_sbs_1106_5454",1106,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1106_5454_data_42.6875_-105.5625",-105.621308829,42.6280228121,1813,50,6,1
"MS1_sbs_1107_5257",1107,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1107_5257_data_40.6875_-120.3125",-120.265215924,40.6700002024,1651,321,8,1
"MS1_sbs_1108_5455",1108,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1108_5455_data_41.4375_-116.3125",-116.252850955,41.3802784356,2141,328,11,1
"MS1_sbs_1109_5454",1109,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-106.184045932,42.5777956184,2426,278,9,0
"MS1_sbs_1110_5257",1110,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.673921825,41.3070214242,1669,170,2,0
"MS1_sbs_1111_5454",1111,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1111_5454_data_42.4375_-108.1875",-108.220683242,42.3961316377,2097,143,8,1
"MS1_sbs_1112_5455",1112,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1112_5455_data_41.3125_-116.8125",-116.849392948,41.2767304129,2012,340,6,1
"MS1_sbs_1113_5257",1113,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-115.475742993,41.4947387392,1884,96,1,0
"MS1_sbs_1114_5257",1114,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.816969731,42.2159819584,2124,130,1,0
"MS1_sbs_1115_5257",1115,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1115_5257_data_41.8125_-113.3125",-113.35263618,41.7837457878,1602,175,1,1
"MS1_sbs_1116_5257",1116,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.917199957,42.2032808798,2171,188,2,0
"MS1_sbs_1117_5455",1117,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1117_5455_data_42.5625_-105.6875",-105.634752551,42.5838610672,1933,167,24,1
"MS1_sbs_1118_5454",1118,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1118_5454_data_42.4375_-107.1875",-107.167966855,42.4586344514,1840,8,2,1
"MS1_sbs_1119_5257",1119,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1119_5257_data_42.1875_-110.0625",-110.068816693,42.1743097228,2141,189,1,1
"MS1_sbs_1120_5455",1120,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1120_5455_data_41.9375_-112.0625",-112.122442267,41.9306246129,2417,248,15,1
"MS1_sbs_1121_5455",1121,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.056494843,42.0603961734,2197,148,11,0
"MS1_sbs_1122_5257",1122,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1122_5257_data_40.6875_-120.1875",-120.163707897,40.6385883511,1759,165,13,1
"MS1_sbs_1123_5257",1123,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1123_5257_data_41.9375_-112.4375",-112.379419538,41.8854312478,1789,240,12,1
"MS1_sbs_1124_5257",1124,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1124_5257_data_42.1875_-109.8125",-109.864374756,42.1813294209,2141,222,1,1
"MS1_sbs_1125_5257",1125,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1125_5257_data_40.6875_-119.8125",-119.805931444,40.6985206885,1448,40,10,1
"MS1_sbs_1126_5257",1126,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1126_5257_data_40.6875_-119.9375",-119.991178015,40.6590303864,1513,103,11,1
"MS1_sbs_1127_5454",1127,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-106.42491211,42.4949382694,1958,346,8,0
"MS1_sbs_1128_5257",1128,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.032397764,42.2563253289,2133,298,1,0
"MS1_sbs_1129_5257",1129,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1129_5257_data_42.3125_-108.8125",-108.772421452,42.2788323101,2314,37,1,1
"MS1_sbs_1130_5455",1130,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-110.710228216,42.0671753132,2344,193,16,0
"MS1_sbs_1131_5257",1131,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-113.435619008,41.7241507693,1527,128,0,0
"MS1_sbs_1132_5257",1132,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-120.215148525,40.5983969278,1436,219,7,0
"MS1_sbs_1133_5454",1133,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-110.727877515,42.0580925586,2275,224,3,0
"MS1_sbs_1134_5257",1134,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.648403882,40.88663984,1442,63,6,0
"MS1_sbs_1135_5257",1135,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1135_5257_data_40.9375_-118.0625",-118.062541728,40.9842073856,1662,173,12,1
"MS1_sbs_1136_5455",1136,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1136_5455_data_41.3125_-115.9375",-115.99461334,41.3257855203,2386,262,13,1
"MS1_sbs_1137_5454",1137,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-120.171927575,40.5813627244,1595,27,19,0
"MS1_sbs_1138_5455",1138,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1138_5455_data_41.9375_-111.1875",-111.215935873,41.9801772257,1974,343,34,1
"MS1_sbs_1139_5257",1139,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.084298754,42.2142326108,2138,325,1,0
"MS1_sbs_1140_5455",1140,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-114.205882093,41.5867036134,2001,97,5,0
"MS1_sbs_1141_5454",1141,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-106.334766874,42.4578901181,2243,179,11,0
"MS1_sbs_1142_5257",1142,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1142_5257_data_41.3125_-115.8125",-115.846120518,41.329497189,1879,88,1,1
"MS1_sbs_1143_5257",1143,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1143_5257_data_41.4375_-115.1875",-115.182392147,41.4311749748,1805,251,1,1
"MS1_sbs_1144_5454",1144,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-111.173854082,41.9650683361,1987,53,9,0
"MS1_sbs_1145_5257",1145,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1145_5257_data_41.3125_-116.3125",-116.273388469,41.250570946,1894,43,8,1
"MS1_sbs_1146_5257",1146,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1146_5257_data_42.3125_-108.4375",-108.410945932,42.2548674327,2131,352,3,1
"MS1_sbs_1147_5257",1147,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1147_5257_data_40.5625_-120.3125",-120.277222851,40.5295190724,1351,-1,0,1
"MS1_sbs_1148_5257",1148,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1148_5257_data_41.5625_-114.5625",-114.569843668,41.5028023922,1673,163,1,1
"MS1_sbs_1149_5454",1149,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-106.403575248,42.4218753829,1942,238,4,0
"MS1_sbs_1150_5257",1150,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1150_5257_data_41.5625_-113.9375",-113.957083361,41.5825527748,1590,99,1,1
"MS1_sbs_1151_5257",1151,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.803390377,41.1454300832,1574,60,0,0
"MS1_sbs_1152_5257",1152,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1152_5257_data_41.3125_-116.1875",-116.135727247,41.2531773817,1932,44,18,1
"MS1_sbs_1153_5257",1153,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.605467503,41.4814552643,1664,152,0,0
"MS1_sbs_1154_5257",1154,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1154_5257_data_41.1875_-116.5625",-116.616240117,41.168838775,1717,328,2,1
"MS1_sbs_1155_5257",1155,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1155_5257_data_42.0625_-110.0625",-110.009965288,42.0625068438,2019,172,3,1
"MS1_sbs_1156_5257",1156,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1156_5257_data_42.1875_-108.3125",-108.296363119,42.2352762476,2183,289,2,1
"MS1_sbs_1157_5257",1157,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1157_5257_data_42.0625_-109.6875",-109.698583714,42.0904028692,2080,178,3,1
"MS1_sbs_1158_5257",1158,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1158_5257_data_40.4375_-120.4375",-120.497172703,40.453543491,1481,82,3,1
"MS1_sbs_1159_5257",1159,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1159_5257_data_42.0625_-109.3125",-109.310186877,42.1192896676,2050,294,0,1
"MS1_sbs_1160_5257",1160,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1160_5257_data_40.5625_-120.0625",-120.077362209,40.5203440487,1621,333,2,1
"MS1_sbs_1161_5257",1161,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1161_5257_data_42.3125_-107.6875",-107.654080316,42.2738229521,2318,87,1,1
"MS1_sbs_1162_5257",1162,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-114.558558644,41.4509025048,1679,281,0,0
"MS1_sbs_1163_5257",1163,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1163_5257_data_40.5625_-119.8125",-119.82845143,40.5559620648,1277,89,5,1
"MS1_sbs_1164_5455",1164,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1164_5455_data_41.3125_-115.3125",-115.330019413,41.3260571386,2111,332,10,1
"MS1_sbs_1165_5455",1165,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1165_5455_data_41.3125_-115.0625",-115.054286452,41.3665667905,2015,40,13,1
"MS1_sbs_1166_5455",1166,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-114.951910069,41.3805851983,2030,207,15,0
"MS1_sbs_1167_5257",1167,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1167_5257_data_41.4375_-114.3125",-114.373696382,41.4658294073,1675,160,3,1
"MS1_sbs_1168_5257",1168,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1168_5257_data_42.1875_-107.9375",-107.929140163,42.2256970062,2182,357,5,1
"MS1_sbs_1169_5454",1169,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1169_5454_data_42.3125_-106.6875",-106.646984653,42.3316048138,2117,336,2,1
"MS1_sbs_1170_5455",1170,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.261179772,41.8653163043,2219,48,14,0
"MS1_sbs_1171_5257",1171,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1171_5257_data_40.6875_-118.6875",-118.684847397,40.7457615772,1518,348,8,1
"MS1_sbs_1172_5257",1172,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1172_5257_data_40.9375_-117.8125",-117.807905805,40.8986636707,1310,283,0,1
"MS1_sbs_1173_5257",1173,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1173_5257_data_41.4375_-114.6875",-114.685704276,41.3969506503,1713,47,2,1
"MS1_sbs_1174_5257",1174,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1174_5257_data_41.1875_-115.8125",-115.848234439,41.2141117554,1896,110,5,1
"MS1_sbs_1175_5257",1175,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-116.516649512,41.1039184331,1801,301,5,0
"MS1_sbs_1176_5257",1176,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1176_5257_data_42.0625_-109.5625",-109.605782678,42.0273694366,2001,123,8,1
"MS1_sbs_1177_5455",1177,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.252499313,41.1396024246,2219,210,24,0
"MS1_sbs_1178_5455",1178,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1178_5455_data_41.1875_-116.1875",-116.150843482,41.1512613785,1908,62,13,1
"MS1_sbs_1179_5257",1179,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-109.683279512,42.0110025466,1987,287,2,0
"MS1_sbs_1180_5257",1180,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.531514923,40.7435203887,1632,9,2,0
"MS1_sbs_1181_5257",1181,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1181_5257_data_40.9375_-117.6875",-117.729648382,40.8853225073,1425,303,4,1
"MS1_sbs_1182_5455",1182,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1182_5455_data_40.9375_-117.5625",-117.598290185,40.9061387801,2018,134,9,1
"MS1_sbs_1183_5454",1183,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1183_5454_data_42.4375_-105.1875",-105.192120277,42.3983757371,1666,122,8,1
"MS1_sbs_1184_5257",1184,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1184_5257_data_40.9375_-117.1875",-117.183466121,40.964063797,1341,33,0,1
"MS1_sbs_1185_5455",1185,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1185_5455_data_41.8125_-111.0625",-111.116179944,41.8309361547,2071,66,5,1
"MS1_sbs_1186_5257",1186,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-107.760372101,42.1784849748,2221,184,1,0
"MS1_sbs_1187_5454",1187,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1187_5454_data_42.1875_-107.0625",-107.118656502,42.2324435676,1993,348,6,1
"MS1_sbs_1188_5454",1188,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-110.398658586,41.9044594758,2163,301,7,0
"MS1_sbs_1189_5455",1189,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-111.305353847,41.7981006765,1932,294,27,0
"MS1_sbs_1190_5455",1190,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-115.658344211,41.19813966,2104,344,4,0
"MS1_sbs_1191_5257",1191,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1191_5257_data_41.1875_-115.6875",-115.749971828,41.1821689869,1843,64,1,1
"MS1_sbs_1192_5455",1192,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1192_5455_data_41.8125_-111.4375",-111.392394972,41.7835675966,1992,95,6,1
"MS1_sbs_1193_5454",1193,"Inter-Mountain Basins Big Sagebrush Steppe",5454,NA,-104.791376403,42.401940838,1524,100,2,0
"MS1_sbs_1194_5257",1194,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-107.620988429,42.1732908458,2254,250,5,0
"MS1_sbs_1195_5257",1195,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1195_5257_data_40.6875_-118.8125",-118.75025819,40.654709224,1477,30,2,1
"MS1_sbs_1196_5454",1196,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1196_5454_data_41.8125_-110.9375",-110.948358386,41.8197147422,1940,213,1,1
"MS1_sbs_1197_5257",1197,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1197_5257_data_41.0625_-116.5625",-116.592927249,41.0277957429,1545,173,8,1
"MS1_sbs_1198_5257",1198,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-118.163889066,40.7551140647,1440,260,13,0
"MS1_sbs_1199_5455",1199,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,"MS1_sbs_1199_5455_data_41.8125_-111.1875",-111.142029228,41.783883223,1975,253,4,1
"MS1_sbs_1200_5257",1200,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,NA,-115.338895923,41.2081330022,1726,41,4,0
"MS1_sbs_1201_5454",1201,"Inter-Mountain Basins Big Sagebrush Steppe",5454,"MS1_sbs_1201_5454_data_41.0625_-116.4375",-116.457193744,41.0307784461,1776,42,5,1
"MS1_sbs_1202_5257",1202,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1202_5257_data_40.6875_-118.0625",-118.120948578,40.745113473,1283,139,0,1
"MS1_sbs_1203_5455",1203,"Inter-Mountain Basins Montane Sagebrush Steppe",5455,NA,-116.013259546,41.0956653719,2032,80,17,0
"MS1_sbs_1204_5257",1204,"Inter-Mountain Basins Big Sagebrush Shrubland",5257,"MS1_sbs_1204_5257_data_40.5625_-118.8125",-118.839041142,40.6108747967,1511,302,3,1
